podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.5,0.4,4,8,10.0,1.0,196995,0.585,210693,0.584,186268,0.591
100,0.5,0.4,4,8,10.0,1.0,157405,0.768,158874,0.761,133605,0.863
100,0.5,0.4,4,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,1.0,240469,0.491,244193,0.487,221208,0.505
100,0.5,0.4,4,8,10.0,2.0,226034,0.866,236379,0.848,192984,0.942
100,0.5,0.4,4,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,2.0,266597,0.817,278904,0.820,227498,0.872
100,0.5,0.4,4,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,2.0,166808,0.497,172759,0.484,162585,0.488
100,0.5,0.4,4,8,10.0,2.0,138878,0.862,145290,0.851,140570,0.800
100,0.5,0.4,4,8,10.0,2.0,171533,0.563,180216,0.566,135911,0.638
100,0.5,0.4,4,8,10.0,2.0,128219,0.796,140504,0.754,117393,0.841
100,0.5,0.4,4,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,10.0,2.0,179861,0.489,205748,0.477,179149,0.489
